data_coleta,media_id,marca,angulo,formato,publicado_em,dias,metrica,valor,coletado_em
2026-09-22,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,10,total_interactions,0,2026-09-22T21:13:58+00:00
2026-09-22,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,10,views,6,2026-09-22T21:13:58+00:00
2026-09-22,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,11,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,11,ig_reels_avg_watch_time,4406,2026-09-22T21:13:58+00:00
2026-09-22,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,11,likes,0,2026-09-22T21:13:58+00:00
2026-09-22,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,11,reach,0,2026-09-22T21:13:58+00:00
2026-09-22,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,11,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,11,shares,0,2026-09-22T21:13:58+00:00
2026-09-22,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,11,total_interactions,0,2026-09-22T21:13:58+00:00
2026-09-22,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,11,views,0,2026-09-22T21:13:58+00:00
2026-09-22,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,14,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,14,ig_reels_avg_watch_time,16083,2026-09-22T21:13:58+00:00
2026-09-22,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,14,likes,0,2026-09-22T21:13:58+00:00
2026-09-22,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,14,reach,1,2026-09-22T21:13:58+00:00
2026-09-22,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,14,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,14,shares,0,2026-09-22T21:13:58+00:00
2026-09-22,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,14,total_interactions,0,2026-09-22T21:13:58+00:00
2026-09-22,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,14,views,4,2026-09-22T21:13:58+00:00
2026-09-22,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,7,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,7,ig_reels_avg_watch_time,14602,2026-09-22T21:13:58+00:00
2026-09-22,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,7,likes,0,2026-09-22T21:13:58+00:00
2026-09-22,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,7,reach,1,2026-09-22T21:13:58+00:00
2026-09-22,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,7,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,7,shares,0,2026-09-22T21:13:58+00:00
2026-09-22,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,7,total_interactions,0,2026-09-22T21:13:58+00:00
2026-09-22,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,7,views,3,2026-09-22T21:13:58+00:00
2026-09-22,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,11,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,11,ig_reels_avg_watch_time,19823,2026-09-22T21:13:58+00:00
2026-09-22,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,11,likes,0,2026-09-22T21:13:58+00:00
2026-09-22,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,11,reach,0,2026-09-22T21:13:58+00:00
2026-09-22,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,11,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,11,shares,0,2026-09-22T21:13:58+00:00
2026-09-22,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,11,total_interactions,0,2026-09-22T21:13:58+00:00
2026-09-22,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,11,views,0,2026-09-22T21:13:58+00:00
2026-09-22,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,11,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,11,ig_reels_avg_watch_time,8236,2026-09-22T21:13:58+00:00
2026-09-22,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,11,likes,0,2026-09-22T21:13:58+00:00
2026-09-22,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,11,reach,0,2026-09-22T21:13:58+00:00
2026-09-22,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,11,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,11,shares,0,2026-09-22T21:13:58+00:00
2026-09-22,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,11,total_interactions,0,2026-09-22T21:13:58+00:00
2026-09-22,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,11,views,0,2026-09-22T21:13:58+00:00
2026-09-22,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,10,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,10,ig_reels_avg_watch_time,4514,2026-09-22T21:13:58+00:00
2026-09-22,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,10,likes,0,2026-09-22T21:13:58+00:00
2026-09-22,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,10,reach,74,2026-09-22T21:13:58+00:00
2026-09-22,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,10,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,10,shares,0,2026-09-22T21:13:58+00:00
2026-09-22,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,10,total_interactions,0,2026-09-22T21:13:58+00:00
2026-09-22,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,10,views,81,2026-09-22T21:13:58+00:00
